"Rank","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","Team","#","POS","SNAPS","GAMES","TOT TKL","TFL","MT","CTGT"
"","197576","","431649","","Fatim Diggs","SYRACUSE","45","LB","12","2","3","0","0","0"
"","198089","","448988","","Luke Metz","ALABAMA","26","LB","1","1","0","0","0","0"
"","198111","","453434","","Carter Jones","ARIZONA","18","LB","4","1","0","0","0","0"
"","198152","","448998","","Elijah Melendez","AUBURN","09","LB","186","9","31","2","5","13"
"","198163","","448927","","Bryce Deas","AUBURN","16","LB","94","6","6","1","4","4"
"","198260","","455882","","Myles Harrison","CINCINNATI","34","LB","8","1","2","0","0","0"
"","198305","","465125","","Mantrez Walker","COLORADO","38","LB","2","1","0","0","0","0"
"","198325","","449457","","Elliott Schaper","DUKE","31","LB","93","6","16","0","0","5"
"","198326","","449394","","Bradley Gompers","DUKE","24","LB","59","5","6","1","0","4"
"","198464","","449012","","AJ Kruah","GEORGIA","13","LB","4","2","0","0","0","0"
"","198480","","449032","","Zayden Walker","GEORGIA","10","LB","15","3","1","0","0","1"
"","198511","","455801","","Grant Beerman","ILLINOIS","33","LB","14","3","0","0","0","1"
"","198597","","448806","","Weston Polk","KANSAS ST","34","LB","1","1","0","0","0","0"
"","198697","","449769","","Cameron White","LOUISVILLE","38","LB","12","1","0","0","1","0"
"","198709","","449741","","Caleb Matelau","LOUISVILLE","41","LB","2","1","0","0","1","2"
"","198725","","449640","","Carlton Smith","MARYLAND","32","LB","310","8","40","2","5","18"
"","198797","","463557","","Nathaniel Owusu-Boateng","MICHIGAN","12","LB","25","1","0","0","0","0"
"","198799","","449736","","Chase Taylor","MICHIGAN","29","LB","31","4","5","0","1","0"
"","198856","","451161","","Montrell Chapman","MISS STATE","30","LB","14","3","2","0","0","1"
"","198862","","451202","","LaKendrick James","MISS STATE","31","LB","24","2","5","0","0","0"
"","198866","","455958","","AJ Rice","MISS STATE","32","LB","3","1","1","0","0","0"
"","198871","","451219","","Tyler Lockhart","MISS STATE","11","LB","135","8","21","0","1","5"
"","198877","","449224","","Dante McClellan","MISSOURI","22","LB","43","3","5","0","0","4"
"","198881","","461056","","Jason King","MISSOURI","25","LB","4","1","0","0","0","1"
"","199049","","389144","","Brandon Rawls","OKLA STATE","06","LB","388","9","56","2","5","20"
"","199085","","449575","","Emmanuel Taylor","PITTSBURGH","38","LB","26","4","4","0","0","4"
"","199086","","467639","","Justin Thompson","PITTSBURGH","54","LB","7","1","0","0","0","0"
"","199119","","456067","","DJ McClary","RUTGERS","13","LB","14","2","2","1","0","1"
"","199166","","450184","","Mark Iheanachor","SMU","24","LB","4","1","1","0","1","0"
"","199230","","451037","","Antoine Deslauriers","SYRACUSE","05","LB","360","9","51","3","8","17"
"","199285","","453695","","Elijah Barnes","TEXAS","30","LB","13","2","0","0","0","0"
"","199311","","450022","","Brock Golwas","TEXAS TECH","45","LB","63","7","7","0","0","1"
"","199456","","449409","","Cyrus Polu","UTAH","35","LB","57","5","8","0","0","2"
"","199508","","465121","","Zaydrius Rainey-Sale","WASHINGTON","23","LB","61","3","4","0","0","7"
"","199544","","451385","","Mike Hastie","W VIRGINIA","22","LB","3","1","0","0","0","0"
"","199577","","449273","","Cooper Catalano","WISCONSIN","44","LB","131","7","25","2","6","9"
"","199612","","449302","","Griffin Collins","BOSTON COL","43","LB","22","3","3","0","0","0"
"","199720","","450802","","Richmond Ugochukwu","HOUSTON","30","LB","5","1","0","0","0","0"
"","199752","","455807","","Zach Weeks","LSU","35","LB","30","2","0","0","1","1"
"","199763","","458865","","Jaiden Braker","LSU","15","LB","7","1","1","0","0","1"
"","199772","","448999","","Charles Ross II","LSU","26","LB","14","1","0","0","0","0"
"","199789","","448967","","Emmanuel Karmo","MINNESOTA","02","LB","90","9","9","0","5","5"
"","199797","","453542","","Christian Jones","NEBRASKA","50","LB","6","2","1","0","0","0"
"","199801","","449146","","Dawson Merritt","NEBRASKA","40","LB","106","8","8","0","2","2"
"","199805","","453556","","Pierce Mooberry","NEBRASKA","56","LB","4","2","1","0","0","0"
"","199843","","449206","","Madden Faraimo","NOTRE DAME","19","LB","51","4","6","0","0","4"
"","199866","","453497","","Eli Lee","OHIO STATE","33","LB","6","1","1","0","0","0"
"","199867","","449048","","Riley Pettijohn","OHIO STATE","20","LB","45","5","6","0","2","2"
"","199869","","449234","","Gavin Nix","OREGON","13","LB","36","3","1","0","0","0"
"","199891","","0","","Cam Smith","PENN STATE","26","LB","1","1","0","0","0","0"
"","199895","","455920","","Alex Tatsch","PENN STATE","25","LB","37","2","6","1","1","2"
"","199948","","453933","","Donovan Darden","S CAROLINA","27","LB","1","1","1","0","0","0"
"","199965","","451095","","Brenden Anes","TENNESSEE","55","LB","25","4","0","0","0","3"
"","199972","","451137","","Jadon Perlotte","TENNESSEE","27","LB","94","6","7","0","4","5"
"","199976","","451104","","Jaedon Harmon","TENNESSEE","12","LB","64","5","10","0","2","6"
"","199989","","449388","","Noah Mikhail","TEXAS A&M","16","LB","47","7","6","1","0","2"
"","200101","","450695","","Tavion Wallace","ARKANSAS","25","LB","11","2","3","0","0","1"
"","200120","","449448","","Ty Jackson","FLORIDA","07","LB","7","1","0","0","0","0"
"","200164","","449200","","Kellen Wiley Jr.","MIAMI FL","30","LB","14","2","6","0","3","4"
"","204138","","456033","","Kainoa Winston","MICHIGAN","28","LB","11","1","2","0","0","1"
"","204175","","455907","","LaCorian Hodge","NC STATE","35","LB","35","3","3","0","0","0"
"","204192","","468379","","Carl'veon Young","OKLA STATE","38","LB","2","1","0","0","0","0"
"","204391","","461002","","Donnell Johnson","UCF","49","LB","3","1","2","0","0","0"
"","204471","","449050","","Kaleb Burns","BAYLOR","41","LB","101","6","14","2","2","7"
"","204480","","449462","","Myles Johnson","FLORIDA","44","LB","13","1","4","0","0","0"
"","205099","","455964","","Tyshun Willis","MISS STATE","41","LB","4","1","0","0","1","0"
"","205241","","449476","","Jake Bauer","N CAROLINA","44","LB","15","1","1","0","0","0"
"","205331","","464262","","Marcus James","OKLAHOMA","28","LB","2","1","0","0","0","0"
"","205358","","456044","","Kamar Archie","RUTGERS","36","LB","16","3","3","0","0","0"
"","205447","","453455","","AJ Tuitele","USC","54","LB","11","1","0","0","0","0"
"","205450","","449581","","Matai Tagoa'i","USC","44","LB","30","3","3","0","0","1"
"","205490","","449739","","Austin Howard","VANDERBILT","34","LB","33","4","3","1","0","1"
"","205496","","461040","","Josiah Broxton","VANDERBILT","36","LB","1","1","0","0","0","0"
"","205500","","461035","","Noah Chambers","VA TECH","16","LB","175","5","24","0","2","11"
"","206315","","453361","","Mason Posa","WISCONSIN","08","LB","136","7","28","0","1","5"
"","207805","","460992","","Myron Robinson","ARIZONA","10","LB","38","4","6","0","0","2"
"","207808","","449370","","Zacari Thomas","BOSTON COL","28","LB","15","3","2","0","0","1"
"","207816","","399619","","Will Straka","BOSTON COL","58","LB","18","1","1","0","0","1"
"","208876","","451407","","Cam Torbor","W VIRGINIA","46","LB","3","1","1","0","0","0"
