"Rank","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","Team","#","POS","SNAPS","GAMES","TOT TKL","TFL","MT","INT","CTGT"
"","199980","","453403","","Dylan Lewis","TENNESSEE","36","S","21","2","2","0","0","0","0"
"","199988","","453337","","Rashad Johnson","TEXAS A&M","13","S","17","1","1","0","0","0","1"
"","200082","","450647","","Taijh Overton","ARKANSAS","18","S","4","1","1","0","0","0","0"
"","200103","","449096","","Bo Onu","BAYLOR","21","S","43","6","5","0","1","0","2"
"","200134","","449436","","Lagonza Hayward","FLORIDA","02","S","87","6","8","1","3","0","7"
"","200143","","449126","","Martels Carter Jr.","KENTUCKY","04","S","52","2","5","0","3","0","1"
"","200147","","455983","","Dyllon Williams","KENTUCKY","13","S","22","2","0","0","0","0","1"
"","200263","","449699","","Vanzale Hinton","VANDERBILT","33","S","45","6","2","0","0","0","5"
"","200264","","449774","","Carson Lawrence","VANDERBILT","23","S","107","6","8","0","3","0","8"
"","200278","","450340","","Montino Williams","VIRGINIA","31","S","22","2","4","0","1","0","1"
"","204005","","449450","","Andrew Pellicciotta","DUKE","35","S","147","10","18","0","2","1","8"
"","204159","","453580","","Zack Harden","MINNESOTA","26","S","7","4","1","0","0","0","0"
"","204266","","463605","","Cole Woodson","PITTSBURGH","17","S","9","1","2","0","0","0","2"
"","204312","","455818","","Ziyyon Bredell","SYRACUSE","25","S","11","1","2","0","0","0","0"
"","204412","","453651","","Brock Fonoimoana","UTAH","36","S","35","3","5","1","0","0","1"
"","204462","","0","","Blake Brisker","ARKANSAS","31","S","1","1","0","0","0","0","0"
"","204504","","449179","","Bryce Fitzgerald","MIAMI FL","13","S","225","10","11","0","1","3","11"
"","204866","","0","","Daniel Okonkwo","GEORGIA","26","S","1","1","0","0","0","0","0"
"","205081","","0","","Cortez Thomas","OLE MISS","37","S","1","1","0","0","0","0","0"
"","205082","","469239","","Keon Young","OLE MISS","36","S","1","1","0","0","0","0","0"
"","205086","","450644","","Ladarian Clardy","OLE MISS","31","S","22","1","4","0","0","0","1"
"","205499","","458930","","Sheldon Robinson","VA TECH","14","S","220","7","18","1","2","0","8"
"","205506","","458927","","Brennan Johnson","VA TECH","15","S","74","6","6","0","4","0","2"
"","207797","","449345","","Coleman Patmon","ARIZONA","26","S","56","4","6","0","0","0","0"
"","207817","","461028","","Marcus Upton","BOSTON COL","20","S","120","6","10","0","2","0","5"
"","208866","","451373","","Kaleb Gray","W VIRGINIA","28","S","3","1","0","0","0","0","0"
"","208867","","451401","","Julien Horton","W VIRGINIA","39","S","3","1","1","0","0","0","0"
