"Rank","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","Team","#","POS","SNAPS","GAMES","REC","TKL ALL","REC YCo","CTC"
"","191163","","448784","","Carson Bruhn","KANSAS","44","TE","231","8","5","3","4","0"
"","191165","","387883","","Leyton Cure","KANSAS","87","TE","133","9","3","0","11","0"
"","191188","","450662","","Jack Harper","OLE MISS","42","TE","2","2","0","0","0","0"
"","191206","","455954","","Sam Paxton","MISS STATE","42","TE","1","1","0","0","0","0"
"","191275","","446911","","Hunter Ousley","AUBURN","40","TE","5","1","0","0","0","0"
"","191362","","446364","","Grayson Brousseau","OKLA STATE","85","TE","121","7","4","3","5","1"
"","193238","","428290","","Benji Blackburn","STANFORD","88","TE","202","10","6","5","4","1"
"","197629","","445703","","Elijah Washington-Baker","SYRACUSE","84","TE","39","8","1","1","0","0"
"","198085","","448994","","Marshall Pritchett","ALABAMA","14","TE","15","1","2","1","2","0"
"","198128","","456317","","AJ Ia","ARIZONA ST","14","TE","23","2","1","0","2","0"
"","198156","","453473","","Ryan Ghea","AUBURN","84","TE","31","5","2","1","4","0"
"","198258","","455880","","Kellen Davis","CINCINNATI","86","TE","2","1","0","0","0","0"
"","198269","","455892","","Ka'Maurri Smith","CINCINNATI","82","TE","2","1","0","0","0","0"
"","198270","","455896","","DaMari Witherspoon","CINCINNATI","88","TE","2","1","0","0","0","0"
"","198297","","409440","","Zach Atkins","COLORADO","85","TE","355","10","15","8","22","2"
"","198308","","468360","","Corbin Laisure","COLORADO","88","TE","9","1","0","1","0","0"
"","198423","","0","","Greyson Labiad","FLORIDA ST","89","TE","41","3","1","0","4","0"
"","198468","","448909","","Ethan Barbour","GEORGIA","09","TE","34","2","0","0","0","0"
"","198475","","449039","","Elyiss Williams","GEORGIA","10","TE","67","7","6","1","12","0"
"","198510","","0","","Logan Farrell","ILLINOIS","16","TE","1","1","0","0","0","0"
"","198545","","453300","","Andrew Barker","INDIANA","85","TE","1","1","0","0","0","0"
"","198800","","456024","","Eli Owens","MICHIGAN","45","TE","9","1","0","0","0","0"
"","198976","","463620","","Preston Douglas","NC STATE","82","TE","18","2","0","0","0","0"
"","199009","","453366","","Robby Preckel","NWESTERN","41","TE","34","5","0","1","0","0"
"","199042","","464270","","Trynae Washington","OKLAHOMA","22","TE","2","1","0","0","0","0"
"","199083","","453598","","Max Hunt","PITTSBURGH","86","TE","6","1","1","0","2","0"
"","199270","","449858","","Mason Peterson","TCU","87","TE","1","1","0","0","0","0"
"","199293","","453711","","Emaree Winston","TEXAS","85","TE","27","6","2","0","10","0"
"","199386","","458755","","Caden Piening","UCF","18","TE","28","2","0","0","0","0"
"","199416","","449587","","Taniela Tupou","USC","88","TE","15","1","0","1","0","0"
"","199447","","461006","","Sione Motuapuaka","UTAH","44","TE","9","1","0","1","0","0"
"","199526","","453705","","Baron Naone","WASHINGTON","85","TE","11","2","0","0","0","0"
"","199573","","0","","Emmett Bork","WISCONSIN","82","TE","1","1","0","0","0","0"
"","199623","","455794","","Ian Schieffelin","CLEMSON","18","TE","13","4","1","0","1","0"
"","199716","","468356","","Wyatt Herbel","HOUSTON","86","TE","4","2","0","0","0","0"
"","199849","","449049","","Nate Roberts","OHIO STATE","83","TE","97","9","2","3","1","0"
"","199942","","453953","","Reno Roehm","S CAROLINA","81","TE","2","1","0","1","0","0"
"","199966","","451100","","DaSaahn Brame","TENNESSEE","07","TE","37","5","5","0","13","0"
"","199978","","451171","","Jack Van Dorselaer","TENNESSEE","03","TE","143","9","2","7","5","0"
"","199987","","453299","","Kiotti Armstrong","TEXAS A&M","21","TE","11","1","0","0","0","0"
"","200081","","450554","","Jeremiah Beck Jr.","ARKANSAS","33","TE","9","1","0","0","0","0"
"","200094","","450619","","Gavin Garretson","ARKANSAS","89","TE","4","4","0","0","0","0"
"","200124","","466475","","Micah Jones","FLORIDA","84","TE","1","1","0","0","0","0"
"","200130","","449471","","Cameron Kossmann","FLORIDA","87","TE","1","1","0","0","0","0"
"","200168","","453550","","Brock Schott","MIAMI FL","19","TE","9","2","2","0","17","0"
"","200169","","453541","","Luka Gilbert","MIAMI FL","88","TE","45","7","2","1","7","0"
"","200266","","458919","","Elijah Rooney","VANDERBILT","49","TE","3","1","0","0","0","0"
"","200285","","455865","","Willem Thurber","VIRGINIA","83","TE","3","1","0","0","0","0"
"","200310","","449649","","J.T. Taggart","MARYLAND","85","TE","49","4","0","2","0","0"
"","200352","","460995","","James Flanigan","NOTRE DAME","88","TE","15","2","0","1","0","0"
"","204137","","456025","","Crandall Quinn","MICHIGAN","46","TE","6","1","0","0","0","0"
"","204305","","455817","","Wyatt Bowman","SYRACUSE","87","TE","1","1","0","0","0","0"
"","204390","","453994","","Dallan Coleman","UCF","83","TE","15","3","0","0","0","0"
"","204411","","453661","","Semi Taulanga","UTAH","99","TE","87","7","2","3","9","0"
"","204537","","449219","","Noah Fox-Flores","UCLA","82","TE","47","7","1","0","0","0"
"","204546","","455866","","Walker Wallace","VIRGINIA","88","TE","23","5","0","0","0","0"
"","204602","","448964","","Kaleb Edwards","ALABAMA","81","TE","191","9","4","3","23","0"
"","205057","","453506","","Jayden Savoury","MICH STATE","31","TE","12","3","1","0","1","0"
"","205080","","450637","","Hayden Bradley","OLE MISS","80","TE","6","1","0","1","0","0"
"","205097","","455960","","Joeseph Skipworth","MISS STATE","88","TE","8","1","0","1","0","0"
"","205232","","456248","","Paul Barton","N CAROLINA","89","TE","1","1","0","0","0","0"
"","205313","","453498","","Brody Lennon","OHIO STATE","87","TE","6","1","0","0","0","0"
"","205378","","453958","","Mike Tyler","S CAROLINA","20","TE","12","2","0","0","0","0"
"","205406","","449086","","Nick Townsend","TEXAS","81","TE","74","9","0","4","0","0"
"","206318","","0","","Nizyi Davis","WISCONSIN","17","TE","1","1","0","0","0","0"
"","207814","","449299","","Kaelan Chudzinski","BOSTON COL","85","TE","166","10","19","1","14","5"
"","207823","","449277","","Stevie Amar Jr.","BOSTON COL","18","TE","5","1","0","0","0","0"
"","211173","","0","","D.J. Johnson","BOSTON COL","89","TE","4","1","0","0","0","0"
