"Rank","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","Team","#","POS","SNAPS","GAMES","TOT TKL","TFL","MT","CTGT"
"","175823","","441641","","Darius Taylor","VA TECH","50","LB","2","1","0","0","0","0"
"","175925","","422400","","Jamian Risher Jr.","S CAROLINA","34","LB","21","1","2","0","0","0"
"","175949","","407472","","Justin Cryer","FLORIDA ST","28","LB","305","9","29","3","4","18"
"","176040","","415778","","Zyian Moultrie-Goddard","SYRACUSE","22","LB","72","6","9","1","2","4"
"","176060","","406231","","Aiden Hall","WAKE","21","LB","440","9","52","4","7","21"
"","176185","","458963","","Brady Sarkisian","TEXAS","32","LB","10","1","1","1","0","0"
"","176193","","445724","","Quentin Hatch","UCF","45","LB","1","1","0","0","0","0"
"","176218","","428506","","Jason Hewlett Jr.","BOSTON COL","26","LB","85","5","9","0","0","7"
"","176259","","429636","","Nigel Glover","NWESTERN","42","LB","1","1","0","0","0","0"
"","176296","","456031","","John Weidenbach","MICHIGAN","59","LB","1","1","0","0","0","0"
"","176329","","407352","","Troy Bowles","MICHIGAN","18","LB","137","8","21","1","1","8"
"","176394","","412691","","Isaiah Chisom","UCLA","32","LB","418","9","74","1","6","11"
"","176469","","429774","","T.J. Capers","LOUISVILLE","11","LB","252","9","32","1","7","19"
"","176519","","406813","","Payton Roth","NWESTERN","34","LB","16","2","0","0","1","0"
"","176566","","407867","","Cade Uluave","CAL","00","LB","479","9","73","7","16","31"
"","176580","","416175","","Bo LaPenna","COLORADO","54","LB","4","2","0","0","0","0"
"","176631","","461068","","Tre Williams","STANFORD","36","LB","29","4","1","0","0","0"
"","177067","","408675","","AJ Richardson","NC STATE","15","LB","69","2","11","0","0","5"
"","180176","","409489","","Ralph Ortiz","KANSAS ST","20","LB","1","1","0","0","0","0"
"","183192","","428308","","Sammy Brown","CLEMSON","47","LB","520","9","64","4","5","25"
"","183212","","428182","","Tah'j Butler","GA TECH","15","LB","226","9","23","1","6","15"
"","183239","","428450","","Cam Pruitt","MIAMI FL","22","LB","29","4","2","0","1","2"
"","183248","","428626","","Brandon Booker","SMU","28","LB","530","10","55","2","4","25"
"","183259","","449081","","Luke Ferrelli","CAL","41","LB","582","10","68","4","16","33"
"","183260","","429980","","Aaron Hampton","CAL","46","LB","154","9","33","1","3","9"
"","183263","","453783","","Eze Osondu","CAL","53","LB","1","1","0","0","0","0"
"","183277","","428313","","Sam Mattingly","STANFORD","51","LB","135","9","20","1","4","5"
"","183283","","446310","","Myles Brown","VIRGINIA","13","LB","31","2","4","0","0","3"
"","183300","","449705","","Timir Hickman-Collins","N CAROLINA","54","LB","36","3","2","0","0","1"
"","183308","","453283","","Jayden Parrish","FLORIDA ST","36","LB","23","2","4","0","1","1"
"","183314","","429776","","Trent Carter","LOUISVILLE","43","LB","15","1","3","0","1","1"
"","183345","","434227","","Ashton Woods","W VIRGINIA","33","LB","127","6","18","0","7","2"
"","183361","","448240","","Logan Foust","NC STATE","38","LB","1","1","0","0","0","0"
"","183368","","441735","","Zane Williams","NC STATE","30","LB","30","3","5","1","0","2"
"","183391","","429201","","Darius Jones","WAKE","34","LB","14","1","1","0","1","1"
"","183543","","434097","","Brady Pretzlaff","MICH STATE","45","LB","29","3","6","1","0","8"
"","183585","","429515","","Vincent Shavers Jr.","NEBRASKA","09","LB","382","10","49","6","9","16"
"","183592","","449176","","Derek Wacker","NEBRASKA","42","LB","3","2","1","0","0","0"
"","183624","","439340","","Elijah Newby","USC","26","LB","24","2","4","0","0","2"
"","183628","","428630","","Desman Stephens II","USC","23","LB","470","9","61","0","5","18"
"","183638","","429717","","Khmori House","N CAROLINA","07","LB","558","9","67","2","6","25"
"","183659","","447540","","Thomas Heiberger","WISCONSIN","19","LB","40","5","3","0","1","5"
"","183682","","428276","","Jeremiah Beasley","MISSOURI","18","LB","58","4","9","0","0","2"
"","183691","","428540","","Cole Sullivan","MICHIGAN","23","LB","176","8","27","2","2","14"
"","183707","","428687","","Payton Pierce","OHIO STATE","26","LB","193","9","34","2","0","7"
"","183711","","428707","","Garrett Stover","OHIO STATE","23","LB","21","4","3","0","1","1"
"","183743","","429590","","Martell Hughes","ARIZONA ST","18","LB","173","9","23","1","4","20"
"","183749","","433736","","Tony-Louis Nkuba","ARIZONA ST","21","LB","4","1","0","0","0","0"
"","183758","","429914","","Ephraim Asiata","BYU","44","LB","23","3","3","0","0","2"
"","183790","","429594","","Simeon Coleman","CINCINNATI","31","LB","297","9","30","2","3","11"
"","183864","","445008","","Kana'i Lopes","UTAH","33","LB","17","3","2","0","1","1"
"","183924","","428568","","Travion Barnes","BAYLOR","36","LB","67","4","14","0","1","4"
"","184105","","428801","","Kyngstonn Viliamu-Asa","NOTRE DAME","27","LB","376","9","47","4","6","12"
"","184216","","429309","","Frank Cusano","WAKE","43","LB","220","8","26","1","7","15"
"","184389","","450630","","Justin Logan","ARKANSAS","28","LB","4","1","1","0","0","0"
"","184410","","430436","","Demarcus Riddick","AUBURN","06","LB","246","10","16","0","2","12"
"","184422","","428321","","Myles Graham","FLORIDA","05","LB","456","9","60","3","7","26"
"","184438","","431999","","Xavier Atkins","AUBURN","17","LB","597","10","87","8","16","32"
"","184459","","432015","","Davhon Keys","LSU","42","LB","370","9","48","1","6","16"
"","184465","","446894","","Tylen Singleton","LSU","46","LB","35","5","2","0","1","3"
"","184478","","428334","","Brian Huff","MISSOURI","17","LB","6","2","1","0","1","0"
"","184487","","429658","","Fred Johnson","S CAROLINA","00","LB","417","9","41","3","8","29"
"","184516","","429098","","Ty'Anthony Smith","TEXAS","26","LB","268","9","36","1","10","21"
"","184538","","429332","","Cayden Jones","ALABAMA","30","LB","27","2","4","0","0","1"
"","184544","","429376","","Justin Okoronkwo","S CAROLINA","17","LB","444","9","54","3","6","16"
"","184554","","428404","","Chris Cole","GEORGIA","09","LB","238","9","26","1","4","8"
"","184584","","428489","","Justin Williams","GEORGIA","19","LB","151","9","27","3","4","11"
"","184600","","428375","","James Nesta","OKLAHOMA","47","LB","40","5","3","0","0","3"
"","184640","","429575","","Antwan Smith","KENTUCKY","44","LB","72","6","6","0","3","4"
"","184738","","429699","","Raymond Collins","OLE MISS","34","LB","7","3","3","0","0","0"
"","184808","","428846","","Jordan Lockhart","TEXAS A&M","54","LB","90","8","11","2","1","5"
"","184819","","429382","","Kyland Reed","BAYLOR","45","LB","442","9","35","1","8","21"
"","184827","","431643","","Cael Brezina","IOWA STATE","09","LB","237","10","24","1","3","12"
"","184831","","449806","","Danny Inglis","IOWA STATE","46","LB","3","1","1","0","0","0"
"","184834","","449815","","Mason Miller","IOWA STATE","40","LB","3","1","0","0","0","0"
"","184837","","446940","","Nick Reinicke","IOWA STATE","51","LB","6","3","2","0","0","1"
"","184858","","449231","","Kamar Mothudi","OREGON","33","LB","24","4","3","0","0","0"
"","184860","","431944","","Brayden Platt","OREGON","23","LB","4","1","0","0","0","0"
"","184892","","434002","","Edwin Spillman","TENNESSEE","13","LB","386","9","55","3","6","15"
"","184941","","445704","","Gabe Williams","VA TECH","12","LB","2","1","1","0","0","0"
"","185222","","430970","","Sanders Ellis","PURDUE","06","LB","25","6","2","0","1","1"
"","188193","","455888","","George Leibold","CINCINNATI","47","LB","11","1","3","0","0","1"
"","188203","","429649","","Montay Weedon","CINCINNATI","44","LB","205","9","18","1","10","11"
"","188247","","428639","","Keyshawn Flowers","MARYLAND","23","LB","138","7","17","0","2","5"
"","188261","","428807","","Trey Reddick","MARYLAND","03","LB","363","9","45","3","15","12"
"","188295","","443064","","Elijah Elliss","UTAH","83","LB","68","7","10","1","0","1"
"","188483","","429345","","Charles Correa","PURDUE","05","LB","597","10","64","7","15","25"
"","188512","","449670","","Jamison Curtis","VANDERBILT","40","LB","16","2","6","0","0","1"
"","188665","","428534","","Rolijah Hardy","INDIANA","21","LB","453","10","63","6","4","32"
"","188672","","466486","","Kaden McConnell","INDIANA","38","LB","8","2","2","0","0","1"
"","188700","","448275","","Mason Carrier","MINNESOTA","48","LB","9","3","1","0","0","0"
"","188718","","445717","","Jonathan Agumadu","N CAROLINA","41","LB","49","4","9","0","0","4"
"","188731","","447573","","Jacobi Oliphant Jr.","OKLA STATE","26","LB","100","9","12","0","0","9"
"","188739","","461024","","Gunnar Wilson","OKLA STATE","50","LB","2","1","0","0","0","0"
"","188881","","447582","","Jordan Burns","TENNESSEE","11","LB","27","4","4","0","1","1"
"","188891","","429243","","Ryan Scott","TENNESSEE","50","LB","3","1","0","0","0","0"
"","189382","","434168","","Vontae Floyd","DUKE","17","LB","3","1","0","0","0","0"
"","189414","","453321","","Drew Cohen","GA TECH","93","LB","2","1","0","0","0","0"
"","189447","","467648","","Casey Rizzi","MIAMI FL","39","LB","1","1","0","0","0","0"
"","189530","","436549","","Davin Brewton","PITTSBURGH","37","LB","34","4","3","1","0","2"
"","189537","","436554","","Cameron Lindsey","PITTSBURGH","24","LB","222","9","30","1","2","15"
"","189562","","450250","","Xavier Wright","SMU","46","LB","8","1","0","0","0","2"
"","189623","","441722","","Jabari Mann","ARIZONA","11","LB","102","7","13","2","0","1"
"","189641","","449690","","Prayer Young-Blackgoat","ARIZONA ST","49","LB","3","1","0","0","0","1"
"","189674","","449499","","Cam Buffington","IOWA","33","LB","28","3","7","0","0","1"
"","189693","","449527","","Preston Ries","IOWA","46","LB","13","3","5","1","1","0"
"","189697","","449531","","Derek Weisskopf","IOWA","22","LB","11","3","2","0","0","0"
"","189880","","446262","","Bodie Kahoun","NOTRE DAME","36","LB","1","1","1","0","0","0"
"","189886","","433952","","Teddy Rezac","NOTRE DAME","35","LB","9","2","0","0","0","0"
"","190166","","450613","","Preston Davis","ARKANSAS","45","LB","1","1","0","0","0","0"
"","190175","","428905","","Bradley Shaw","ARKANSAS","07","LB","354","9","40","2","4","18"
"","190176","","448232","","Wyatt Simmons","ARKANSAS","42","LB","39","5","4","0","0","3"
"","190179","","450702","","Joseph Whitt","ARKANSAS","48","LB","3","1","0","0","0","0"
"","190189","","446905","","Kemori Dixon","BOSTON COL","42","LB","40","2","1","0","1","2"
"","190207","","393890","","Kenzel Kelly","LSU","50","LB","7","1","0","0","1","0"
"","190225","","428457","","Nicholas Rodriguez","MISSOURI","20","LB","167","9","27","2","4","11"
"","190244","","458951","","Eric Garza","TEXAS","43","LB","6","1","0","0","0","0"
"","190268","","428295","","Aaron Chiles","FLORIDA","08","LB","323","9","35","1","4","11"
"","190359","","449597","","Jadyn Walker","USC","31","LB","162","9","19","2","4","5"
"","190490","","449353","","Sam Robinson","RUTGERS","04","LB","25","7","5","0","0","1"
"","190568","","453274","","Gav Holman","FLORIDA ST","43","LB","22","2","4","0","0","1"
"","190836","","456019","","Zach Ludwig","MICHIGAN","43","LB","1","1","0","0","0","0"
"","190959","","455909","","Whittman Whaley","WAKE","40","LB","5","1","0","0","0","0"
"","191138","","429384","","QB Reese","ALABAMA","36","LB","31","2","3","0","0","1"
"","191170","","445033","","Jon Kamara","KANSAS","08","LB","219","10","18","3","2","11"
"","191175","","449975","","JaCorey Stewart","KANSAS","28","LB","3","1","0","0","0","0"
"","191301","","436423","","Beau Goodwin","IOWA STATE","34","LB","100","6","8","0","4","5"
"","191328","","448267","","Dylan Williams","OREGON","20","LB","22","3","5","1","0","0"
"","191342","","436412","","Anthony Speca","PENN STATE","40","LB","47","4","2","0","0","3"
"","192976","","429493","","Darrell Gipson","CINCINNATI","33","LB","10","1","3","0","0","0"
"","197576","","431649","","Fatim Diggs","SYRACUSE","45","LB","12","2","3","0","0","0"
"","198089","","448988","","Luke Metz","ALABAMA","26","LB","1","1","0","0","0","0"
"","198111","","453434","","Carter Jones","ARIZONA","18","LB","4","1","0","0","0","0"
"","198152","","448998","","Elijah Melendez","AUBURN","09","LB","215","10","34","2","5","16"
"","198163","","448927","","Bryce Deas","AUBURN","16","LB","122","7","9","2","4","4"
"","198260","","455882","","Myles Harrison","CINCINNATI","34","LB","8","1","2","0","0","0"
"","198305","","465125","","Mantrez Walker","COLORADO","38","LB","2","1","0","0","0","0"
"","198325","","449457","","Elliott Schaper","DUKE","31","LB","93","6","16","0","0","5"
"","198326","","449394","","Bradley Gompers","DUKE","24","LB","71","6","8","1","0","7"
"","198464","","449012","","AJ Kruah","GEORGIA","13","LB","4","2","0","0","0","0"
"","198480","","449032","","Zayden Walker","GEORGIA","10","LB","27","4","3","0","0","2"
"","198511","","455801","","Grant Beerman","ILLINOIS","33","LB","14","3","0","0","0","1"
"","198597","","448806","","Weston Polk","KANSAS ST","34","LB","1","1","0","0","0","0"
"","198697","","449769","","Cameron White","LOUISVILLE","38","LB","12","1","0","0","1","0"
"","198709","","449741","","Caleb Matelau","LOUISVILLE","41","LB","2","1","0","0","1","2"
"","198725","","449640","","Carlton Smith","MARYLAND","32","LB","341","9","46","2","5","18"
"","198797","","463557","","Nathaniel Owusu-Boateng","MICHIGAN","12","LB","25","1","0","0","0","0"
"","198799","","449736","","Chase Taylor","MICHIGAN","29","LB","31","4","5","0","1","0"
"","198856","","451161","","Montrell Chapman","MISS STATE","30","LB","14","3","2","0","0","1"
"","198862","","451202","","LaKendrick James","MISS STATE","31","LB","24","2","5","0","0","0"
"","198866","","455958","","AJ Rice","MISS STATE","32","LB","3","1","1","0","0","0"
"","198871","","451219","","Tyler Lockhart","MISS STATE","11","LB","149","9","22","0","1","5"
"","198877","","449224","","Dante McClellan","MISSOURI","22","LB","43","3","5","0","0","4"
"","198881","","461056","","Jason King","MISSOURI","25","LB","4","1","0","0","0","1"
"","199049","","389144","","Brandon Rawls","OKLA STATE","06","LB","388","9","56","2","5","20"
"","199085","","449575","","Emmanuel Taylor","PITTSBURGH","38","LB","26","4","4","0","0","4"
"","199086","","467639","","Justin Thompson","PITTSBURGH","54","LB","7","1","0","0","0","0"
"","199119","","456067","","DJ McClary","RUTGERS","13","LB","14","2","2","1","0","1"
"","199166","","450184","","Mark Iheanachor","SMU","24","LB","12","2","3","0","1","0"
"","199230","","451037","","Antoine Deslauriers","SYRACUSE","05","LB","394","10","56","3","9","21"
"","199285","","453695","","Elijah Barnes","TEXAS","30","LB","13","2","0","0","0","0"
"","199311","","450022","","Brock Golwas","TEXAS TECH","45","LB","68","8","8","0","0","1"
"","199456","","449409","","Cyrus Polu","UTAH","35","LB","57","5","8","0","0","2"
"","199508","","465121","","Zaydrius Rainey-Sale","WASHINGTON","23","LB","98","4","6","0","0","8"
"","199544","","451385","","Mike Hastie","W VIRGINIA","22","LB","3","1","0","0","0","0"
"","199577","","449273","","Cooper Catalano","WISCONSIN","44","LB","192","8","43","3","7","14"
"","199612","","449302","","Griffin Collins","BOSTON COL","43","LB","29","4","5","1","0","1"
"","199720","","450802","","Richmond Ugochukwu","HOUSTON","30","LB","5","1","0","0","0","0"
"","199752","","455807","","Zach Weeks","LSU","35","LB","30","2","0","0","1","1"
"","199763","","458865","","Jaiden Braker","LSU","15","LB","7","1","1","0","0","1"
"","199772","","448999","","Charles Ross II","LSU","26","LB","14","1","0","0","0","0"
"","199789","","448967","","Emmanuel Karmo","MINNESOTA","02","LB","91","9","9","0","5","5"
"","199797","","453542","","Christian Jones","NEBRASKA","50","LB","6","2","1","0","0","0"
"","199801","","449146","","Dawson Merritt","NEBRASKA","40","LB","106","8","8","0","2","2"
"","199805","","453556","","Pierce Mooberry","NEBRASKA","56","LB","4","2","1","0","0","0"
"","199843","","449206","","Madden Faraimo","NOTRE DAME","19","LB","80","5","11","0","1","4"
"","199866","","453497","","Eli Lee","OHIO STATE","33","LB","6","1","1","0","0","0"
"","199867","","449048","","Riley Pettijohn","OHIO STATE","20","LB","56","6","8","0","2","2"
"","199869","","449234","","Gavin Nix","OREGON","13","LB","36","3","1","0","0","0"
"","199891","","0","","Cam Smith","PENN STATE","26","LB","1","1","0","0","0","0"
"","199895","","455920","","Alex Tatsch","PENN STATE","25","LB","59","3","7","1","1","4"
"","199948","","453933","","Donovan Darden","S CAROLINA","27","LB","1","1","1","0","0","0"
"","199965","","451095","","Brenden Anes","TENNESSEE","55","LB","25","4","0","0","0","3"
"","199972","","451137","","Jadon Perlotte","TENNESSEE","27","LB","94","6","7","0","4","5"
"","199976","","451104","","Jaedon Harmon","TENNESSEE","12","LB","64","5","10","0","2","6"
"","199989","","449388","","Noah Mikhail","TEXAS A&M","16","LB","53","8","7","1","0","2"
"","200101","","450695","","Tavion Wallace","ARKANSAS","25","LB","11","2","3","0","0","1"
"","200120","","449448","","Ty Jackson","FLORIDA","07","LB","7","1","0","0","0","0"
"","200164","","449200","","Kellen Wiley Jr.","MIAMI FL","30","LB","14","2","6","0","3","4"
"","204138","","456033","","Kainoa Winston","MICHIGAN","28","LB","11","1","2","0","0","1"
"","204175","","455907","","LaCorian Hodge","NC STATE","35","LB","35","3","3","0","0","0"
"","204192","","468379","","Carl'veon Young","OKLA STATE","38","LB","2","1","0","0","0","0"
"","204391","","461002","","Donnell Johnson","UCF","49","LB","3","1","2","0","0","0"
"","204471","","449050","","Kaleb Burns","BAYLOR","41","LB","101","6","14","2","2","7"
"","204480","","449462","","Myles Johnson","FLORIDA","44","LB","17","2","4","0","0","0"
"","205099","","455964","","Tyshun Willis","MISS STATE","41","LB","4","1","0","0","1","0"
"","205241","","449476","","Jake Bauer","N CAROLINA","44","LB","15","1","1","0","0","0"
"","205331","","464262","","Marcus James","OKLAHOMA","28","LB","2","1","0","0","0","0"
"","205358","","456044","","Kamar Archie","RUTGERS","36","LB","16","3","3","0","0","0"
"","205447","","453455","","AJ Tuitele","USC","54","LB","11","1","0","0","0","0"
"","205450","","449581","","Matai Tagoa'i","USC","44","LB","32","4","3","0","1","1"
"","205490","","449739","","Austin Howard","VANDERBILT","34","LB","33","4","3","1","0","1"
"","205496","","461040","","Josiah Broxton","VANDERBILT","36","LB","1","1","0","0","0","0"
"","205500","","461035","","Noah Chambers","VA TECH","16","LB","175","5","24","0","2","11"
"","206315","","453361","","Mason Posa","WISCONSIN","08","LB","204","8","39","0","3","6"
"","207805","","460992","","Myron Robinson","ARIZONA","10","LB","61","5","12","1","0","3"
"","207808","","449370","","Zacari Thomas","BOSTON COL","28","LB","15","3","2","0","0","1"
"","207816","","399619","","Will Straka","BOSTON COL","58","LB","18","1","1","0","0","1"
"","208876","","451407","","Cam Torbor","W VIRGINIA","46","LB","3","1","1","0","0","0"
