"Rank","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","Team","#","POS","SNAPS","GAMES","TOT TKL","MT","PBU","INT","CTGT"
"","157116","","388783","","Jaelyn Davis-Robinson","SMU","13","CB","261","6","21","7","3","2","32"
"","157129","","385907","","Davison Igbinosun","OHIO STATE","01","CB","446","10","34","4","5","0","38"
"","157143","","387281","","DeCarlos Nicholson","USC","17","CB","463","10","38","1","4","1","49"
"","157256","","386756","","Jahlil Florence","OREGON","06","CB","19","1","0","0","0","0","0"
"","157276","","398471","","Collin Wright","STANFORD","06","CB","437","8","31","3","2","1","40"
"","157300","","385945","","Kyron Chambers","SMU","12","CB","321","9","22","3","2","0","31"
"","157307","","387209","","Jaylon Guilbeau","TEXAS","03","CB","525","10","38","9","1","1","49"
"","157406","","401499","","Jackson Vick","NC STATE","22","CB","445","7","29","11","2","0","47"
"","157447","","391686","","Isaiah Brown-Murray","VA TECH","09","CB","544","10","36","4","2","1","36"
"","157528","","406226","","Jamare Glasker","MARYLAND","14","CB","486","8","30","4","3","3","44"
"","157530","","386162","","Zamari Stevenson","WAKE","17","CB","138","9","13","2","0","1","15"
"","157583","","407680","","Jontez Williams","IOWA STATE","03","CB","202","5","16","0","1","1","15"
"","157603","","398998","","Myles Norwood","S CAROLINA","03","CB","242","8","19","3","0","0","21"
"","157608","","387483","","Jeremiah Cooper","IOWA STATE","04","CB","191","4","8","2","3","1","15"
"","157650","","395319","","Mansoor Delane","LSU","04","CB","556","10","43","5","9","2","34"
"","157751","","387003","","Devin Moore","FLORIDA","28","CB","508","10","35","4","3","2","27"
"","157809","","385814","","Cameron Epps","OKLA STATE","07","CB","1","1","0","0","0","0","0"
"","157849","","386223","","Michael Dansby","ARIZONA","25","CB","330","9","12","4","5","1","29"
"","158059","","394651","","Amariyun Knighten","INDIANA","23","CB","20","2","2","0","0","0","0"
"","158084","","386753","","Gentry Williams","OKLAHOMA","09","CB","178","6","12","2","1","0","11"
"","158225","","391534","","Tyson Rooks","ILLINOIS","19","CB","62","6","4","0","1","0","6"
"","158226","","391538","","Xavier Scott","ILLINOIS","14","CB","151","3","7","0","2","0","14"
"","158296","","400301","","Greg Delaine","SYRACUSE","32","CB","112","9","7","1","0","0","8"
"","158310","","386949","","Jerry Wilson","FLORIDA ST","19","CB","570","10","34","12","2","3","51"
"","158329","","407863","","Cam Sidney","CAL","20","CB","469","10","40","10","1","1","26"
"","158364","","386972","","Marc Stampley II","HOUSTON","22","CB","260","10","29","3","2","1","25"
"","158399","","391613","","Dillon Tatum","NWESTERN","08","CB","91","8","12","0","1","0","8"
"","158403","","395975","","Ade Willie","MICH STATE","06","CB","137","4","12","3","1","0","11"
"","158424","","412484","","Rayshawn Pleasant","AUBURN","14","CB","250","9","20","0","1","2","27"
"","158439","","385942","","Ja'Cari Henderson","UCF","01","CB","91","6","5","1","0","0","2"
"","158479","","391435","","Elijah Davis","UTAH","09","CB","521","10","33","4","1","1","48"
"","158522","","387192","","Javan Robinson","ARIZONA ST","12","CB","506","10","30","1","6","0","42"
"","158552","","386786","","Reggie Bush II","BAYLOR","22","CB","234","8","9","2","1","0","5"
"","158614","","406431","","Thaddeus Dixon","N CAROLINA","01","CB","275","5","14","3","3","0","16"
"","158649","","397525","","Marquis Groves-Killebrew","ARIZONA","05","CB","148","6","9","1","0","0","11"
"","158719","","391866","","Tacario Davis","WASHINGTON","08","CB","421","7","19","1","4","4","36"
"","158740","","391871","","Ephesians Prysock","WASHINGTON","07","CB","649","10","38","5","5","1","62"
"","158931","","395636","","Don Saunders","UTAH","04","CB","130","5","5","3","1","0","16"
"","158932","","386247","","Jay'Vion Cole","ARIZONA","08","CB","326","9","23","6","2","4","28"
"","158982","","391890","","Ormanie Arnold","CINCINNATI","08","CB","201","8","16","2","2","0","17"
"","159609","","386156","","NiJhay Burt","MICH STATE","00","CB","11","2","0","0","0","0","0"
"","159892","","392442","","Jason Chambers","W VIRGINIA","23","CB","575","11","34","4","3","1","36"
"","160395","","388684","","Jayven Williams","MISS STATE","15","CB","271","11","15","3","2","1","11"
"","160445","","387428","","Devon Marshall","NC STATE","06","CB","529","10","29","3","6","0","49"
"","160755","","391958","","Tayvion Beasley","BYU","15","CB","228","9","9","3","2","0","12"
"","161375","","391930","","Syeed Gibbs","KANSAS","22","CB","253","7","13","5","2","0","22"
"","161488","","408223","","Tre Bell","IOWA STATE","07","CB","534","10","36","6","1","2","42"
"","161658","","408185","","Zelmar Vedder","HOUSTON","21","CB","333","10","18","5","7","0","29"
"","162115","","387576","","Jamel Johnson","NC STATE","21","CB","458","10","31","6","4","0","41"
"","162483","","395966","","Tristan Dunn","CAL","22","CB","3","1","1","1","0","0","1"
"","162519","","400037","","DJ Bell","UCF","05","CB","246","9","12","2","2","0","21"
"","162662","","398987","","Isaiah Farris","BOSTON COL","16","CB","532","11","37","7","6","1","48"
"","162705","","412257","","George Wright","DUKE","32","CB","6","3","1","0","0","0","1"
"","162712","","443964","","Ben Hollerbach","GA TECH","26","CB","6","1","0","1","0","0","0"
"","162733","","412478","","Chris Graves Jr.","OLE MISS","32","CB","482","11","19","5","1","0","29"
"","162743","","385600","","Marcus Allen","N CAROLINA","29","CB","591","10","32","8","8","1","60"
"","162754","","407515","","Tayon Holloway","LOUISVILLE","25","CB","616","10","40","5","2","0","40"
"","162810","","393388","","Zeke Berry","MICHIGAN","10","CB","399","8","21","4","8","1","44"
"","162851","","406820","","Evan Smith","NWESTERN","12","CB","82","5","5","0","1","0","5"
"","162854","","400343","","Braden Turner","NWESTERN","09","CB","446","10","37","8","1","1","31"
"","163030","","398488","","Amier Boyd","TEXAS TECH","27","CB","366","10","19","3","2","1","39"
"","163211","","387142","","Donavon Platt","VIRGINIA","28","CB","499","11","30","5","3","1","45"
"","163250","","395551","","Evan Johnson","BYU","00","CB","580","10","31","8","4","3","55"
"","163293","","398467","","Zach Grisham","OREGON","24","CB","61","6","7","0","0","0","2"
"","163547","","387261","","Ricky Fletcher","OLE MISS","09","CB","247","9","10","0","0","0","15"
"","163598","","393247","","Antonio Kite","OLE MISS","08","CB","541","9","29","2","3","1","40"
"","163641","","448231","","Landon Phipps","ARKANSAS","32","CB","2","1","0","0","0","0","0"
"","163644","","386892","","Keionte Scott","MIAMI FL","00","CB","504","9","46","10","4","1","37"
"","163676","","412010","","Audavion Collins","PENN STATE","02","CB","407","10","43","5","1","0","27"
"","163724","","385480","","Jadais Richard","MIAMI FL","25","CB","17","2","3","2","0","0","0"
"","163742","","391288","","Julio Humphrey","TEXAS A&M","06","CB","106","9","8","0","0","0","5"
"","163751","","391291","","Jaheim Singletary","ARKANSAS","15","CB","189","8","12","1","1","0","14"
"","163791","","364662","","Jordan Robinson","VIRGINIA","09","CB","381","11","27","3","4","0","32"
"","163824","","386023","","DJ McKinney","COLORADO","08","CB","597","9","36","9","4","1","34"
"","163962","","388623","","Jabari Mack","LOUISVILLE","04","CB","637","10","27","2","2","2","42"
"","164132","","386685","","Jonquis Hardaway","KENTUCKY","06","CB","617","10","47","3","3","1","47"
"","164178","","391434","","Cam Miller","RUTGERS","07","CB","541","10","39","5","6","1","57"
"","164318","","387579","","Ashaad Williams","WAKE","13","CB","77","3","6","0","1","0","10"
"","165205","","397841","","Caldra Williford","BAYLOR","18","CB","298","9","23","3","3","0","26"
"","168412","","387702","","Blake Cotton","UTAH","16","CB","505","10","22","3","4","0","47"
"","168425","","386362","","D'Yoni Hill","WISCONSIN","05","CB","269","7","32","3","0","0","19"
"","168565","","386486","","Mory Bamba","BYU","04","CB","292","10","21","4","2","0","32"
"","169935","","407826","","DeAgo Brumfield","MISS STATE","04","CB","540","11","29","5","3","1","39"
"","169958","","431981","","Traveon Wright","PURDUE","17","CB","92","2","6","3","2","0","5"
"","170014","","416176","","Misun Kelley","CLEMSON","25","CB","226","9","16","1","0","0","18"
"","170015","","407362","","Shelton Lewis","CLEMSON","02","CB","49","3","8","1","0","0","10"
"","170028","","412114","","Branden Strozier","CLEMSON","01","CB","169","9","5","4","1","0","10"
"","170031","","407373","","Avieon Terrell","CLEMSON","08","CB","615","10","46","5","6","0","54"
"","170053","","412226","","Moussa Kane","DUKE","22","CB","106","8","13","2","0","2","15"
"","170058","","412228","","Kimari Robinson","DUKE","05","CB","362","8","27","5","2","0","27"
"","170162","","415832","","Zach Lutmer","IOWA","06","CB","536","10","57","10","5","2","45"
"","170167","","421166","","Alex Mota","IOWA","14","CB","16","3","1","0","0","0","0"
"","170169","","415835","","John Nestor","MINNESOTA","17","CB","484","9","42","10","5","3","54"
"","170207","","407263","","Kevis Thomas","KENTUCKY","19","CB","50","5","0","1","0","0","3"
"","170220","","426509","","Jeremiah Charles","NEBRASKA","25","CB","37","3","2","1","0","0","2"
"","170257","","408112","","Jermaine Mathews Jr.","OHIO STATE","07","CB","477","10","17","4","3","2","30"
"","170270","","424545","","Calvin Simpson-Hunt","BAYLOR","28","CB","49","3","2","0","0","0","1"
"","170303","","406730","","Elliot Washington II","PENN STATE","09","CB","246","10","15","2","3","1","20"
"","170313","","427728","","Bo Mascoe","RUTGERS","03","CB","471","10","38","4","2","1","33"
"","170342","","407484","","Quindarrius Jones","FLORIDA ST","16","CB","70","4","8","0","1","0","10"
"","170353","","412589","","Ja'Bril Rawls","FLORIDA ST","11","CB","374","7","41","7","2","1","24"
"","170368","","406245","","Brandon Cisse","S CAROLINA","15","CB","416","10","27","5","6","1","35"
"","170426","","406002","","Geimere Latimer II","WISCONSIN","01","CB","375","10","23","6","1","0","34"
"","171092","","415680","","Ben Minich","NOTRE DAME","13","CB","2","2","0","0","0","0","0"
"","171293","","406751","","Raion Strader","AUBURN","13","CB","158","9","9","0","2","0","13"
"","171492","","412561","","Jamir Conn","NEBRASKA","13","CB","103","8","9","0","1","0","10"
"","171852","","406902","","Gavin Hunter","ARIZONA","23","CB","174","4","13","1","1","1","21"
"","171856","","426406","","Emmanuel Karnley","VIRGINIA","19","CB","492","11","21","8","2","0","44"
"","171875","","415789","","Keith Abney II","ARIZONA ST","01","CB","630","10","38","1","10","2","67"
"","171891","","426745","","Montana Warren","ARIZONA ST","07","CB","259","8","28","8","4","0","28"
"","171899","","416174","","Cormani McClain","FLORIDA","25","CB","440","9","19","0","0","1","25"
"","171915","","415715","","Leroy Bryant","WASHINGTON","00","CB","224","9","11","4","0","0","31"
"","172197","","406967","","Dontay Joyner","MARYLAND","06","CB","608","10","36","8","3","2","41"
"","172259","","407347","","D'Angelo Ponds","INDIANA","05","CB","499","10","41","1","6","1","35"
"","172383","","425444","","Jahlil Hurley","KANSAS","06","CB","124","8","3","0","2","0","8"
"","172394","","426401","","Dezz Ricks","TEXAS A&M","02","CB","552","10","24","12","7","0","62"
"","172410","","406949","","RJ Johnson","COLORADO","05","CB","112","4","7","1","0","1","9"
"","172449","","415554","","JC Hart","UTAH","14","CB","88","8","3","1","0","0","6"
"","172450","","406258","","Colton Hood","TENNESSEE","08","CB","657","10","50","5","4","2","55"
"","172455","","406274","","Kayin Lee","AUBURN","04","CB","467","10","16","4","5","1","31"
"","172463","","415559","","Sylvester Smith","AUBURN","19","CB","232","10","27","4","1","0","22"
"","172480","","407526","","Jeremiah Hughes","MICH STATE","03","CB","29","3","4","2","0","0","6"
"","172496","","407543","","Ashton Stamps","LSU","01","CB","18","1","1","0","0","0","1"
"","172547","","423287","","Will James","HOUSTON","15","CB","383","10","24","2","4","1","23"
"","172553","","407838","","Brice Pollock","TEXAS TECH","14","CB","616","11","42","4","4","4","63"
"","172600","","407331","","Jayvon Thomas","TEXAS A&M","14","CB","44","4","2","0","0","0","5"
"","172615","","406005","","Martel Hight","VANDERBILT","04","CB","295","10","33","5","1","1","32"
"","172659","","424640","","Jaylen Moson","UTAH","12","CB","3","1","0","0","0","0","0"
"","173006","","408709","","Scooter Jackson","UCLA","28","CB","385","10","38","8","4","2","29"
"","173046","","424604","","Mikal Harrison-Pilot","TEXAS TECH","30","CB","1","1","0","0","0","0","0"
"","173071","","416028","","Jameel Croft Jr.","KANSAS","29","CB","2","1","1","0","0","0","0"
"","173107","","407410","","Justice Clemons","KANSAS ST","05","CB","141","7","5","3","0","0","11"
"","173110","","407418","","Will Lee III","TEXAS A&M","04","CB","606","10","45","7","7","0","58"
"","173112","","428656","","Donovan McIntosh","KANSAS ST","09","CB","426","9","26","1","2","0","35"
"","173136","","407002","","Randon Fontenette","VANDERBILT","02","CB","598","10","47","6","2","0","41"
"","173137","","407005","","Vernon Glover","TCU","26","CB","523","10","37","6","6","1","43"
"","173165","","406903","","Malik Muhammad","TEXAS","05","CB","483","9","29","4","2","2","29"
"","173211","","419490","","Brian Nelson II","NC STATE","07","CB","437","10","26","8","5","0","41"
"","173400","","426799","","Za'Quan Bryan","MINNESOTA","04","CB","379","9","30","3","2","0","33"
"","173534","","407364","","A.J. Harris","PENN STATE","04","CB","410","9","31","2","0","0","20"
"","173634","","421219","","John Curry","TEXAS TECH","06","CB","565","11","58","2","1","0","46"
"","173644","","433989","","Marcus Ramon-Edwards","TEXAS TECH","22","CB","3","1","0","0","0","0","0"
"","173650","","429890","","Macho Stevenson","TEXAS TECH","12","CB","3","1","1","0","0","0","1"
"","173703","","407078","","Jacobe Johnson","OKLAHOMA","19","CB","122","8","6","4","0","1","7"
"","173721","","412545","","Makari Vickers","COLORADO","10","CB","184","6","11","2","1","0","15"
"","173761","","388386","","Jevon McIver Jr.","TCU","20","CB","273","10","16","3","3","0","22"
"","174003","","425430","","Carter Davis","BOSTON COL","07","CB","549","11","57","8","2","0","27"
"","174031","","421216","","Kaleb Patterson","ILLINOIS","01","CB","197","9","16","3","2","0","25"
"","174034","","408041","","Zachary Tobe","GA TECH","23","CB","357","10","25","2","3","0","29"
"","174037","","412291","","Cam Calhoun","ALABAMA","09","CB","25","3","4","1","1","0","2"
"","174040","","406278","","Jyaire Hill","MICHIGAN","20","CB","542","10","31","7","6","0","42"
"","174052","","406884","","Chance Rucker","MICH STATE","25","CB","77","7","8","0","2","0","12"
"","174161","","406653","","Stephen Hall","MISSOURI","00","CB","367","10","19","1","2","0","29"
"","174247","","406386","","Ja'Keem Jackson","LSU","08","CB","42","6","3","1","0","0","1"
"","174251","","406394","","Dijon Johnson","FLORIDA","27","CB","145","4","10","0","1","1","10"
"","174296","","431387","","Cooper Lai","OKLA STATE","29","CB","1","1","0","0","0","0","0"
"","174314","","406325","","Lardarius Webb Jr.","WAKE","20","CB","442","10","32","3","5","0","40"
"","174319","","407577","","Judge Collier","S CAROLINA","08","CB","267","7","22","3","0","0","25"
"","174323","","407601","","Jalon Kilgore","S CAROLINA","24","CB","558","9","51","7","5","1","46"
"","174351","","406294","","Braeden Marshall","UCF","04","CB","372","9","23","6","1","2","21"
"","174630","","407163","","Caden Jenkins","BAYLOR","08","CB","155","7","13","0","2","0","10"
"","174646","","423317","","LeVar Thornton Jr.","BAYLOR","25","CB","403","9","28","3","8","1","35"
"","174680","","425511","","Beni Ngoyi","IOWA STATE","05","CB","10","3","0","0","0","0","0"
"","174708","","0","","Kevin Longstreet","USC","34","CB","77","4","6","0","3","0","12"
"","174724","","406942","","Rickey Gibson III","TENNESSEE","01","CB","19","1","2","1","0","0","2"
"","174735","","418211","","Jordan Matthews","VANDERBILT","06","CB","255","10","17","3","1","0","19"
"","174793","","407688","","Dante Lovett","VA TECH","01","CB","63","3","5","2","0","0","4"
"","174800","","429004","","Thomas Williams","VA TECH","23","CB","428","10","27","5","1","0","28"
"","174801","","426837","","Krystian Williams","VA TECH","04","CB","56","4","3","1","1","0","5"
"","174814","","408002","","Tyrecus Davis","COLORADO","09","CB","12","3","0","0","0","0","0"
"","174825","","408009","","Keany Parks","HOUSTON","19","CB","42","4","4","0","1","0","5"
"","175015","","443053","","Kevin Doe","BYU","31","CB","13","3","1","0","0","0","3"
"","175036","","407341","","Marcus McKenzie","BYU","32","CB","8","3","1","0","0","0","2"
"","175068","","407400","","Daiquan White","GA TECH","04","CB","264","10","19","1","3","0","20"
"","175097","","408331","","Andrew Marshall","NEBRASKA","10","CB","516","10","37","4","3","2","43"
"","175132","","416064","","Nasir Addison","KENTUCKY","21","CB","175","4","14","3","0","0","13"
"","175191","","415724","","Antione Jackson","UCF","07","CB","484","10","31","2","3","1","32"
"","175345","","418202","","Max Tucker","BOSTON COL","03","CB","378","11","26","5","1","1","38"
"","175365","","443965","","Will Kiker","GA TECH","39","CB","42","4","5","1","1","0","4"
"","175373","","406450","","Damari Brown","MIAMI FL","02","CB","287","10","16","1","1","0","12"
"","175386","","424772","","Robert Stafford III","UCLA","03","CB","239","8","14","2","3","0","14"
"","175389","","428335","","Ty Adams","N CAROLINA","11","CB","25","4","0","0","0","0","2"
"","175392","","407501","","Kaleb Cost","N CAROLINA","21","CB","379","9","38","6","4","2","41"
"","175402","","456288","","Reggie Love II","N CAROLINA","19","CB","15","1","0","0","1","0","2"
"","175403","","415692","","Tre Miller","N CAROLINA","15","CB","115","8","12","1","0","0","14"
"","175416","","436551","","Shadarian Harrison","PITTSBURGH","21","CB","399","9","26","4","1","1","30"
"","175447","","428629","","Ricardo Cooper Jr.","MARYLAND","25","CB","10","2","0","0","0","1","1"
"","175503","","419417","","Sage Clawges","RUTGERS","27","CB","20","3","3","1","0","0","2"
"","175720","","407171","","Michael Coats Jr.","W VIRGINIA","03","CB","475","11","30","4","9","0","31"
"","175896","","407827","","Kelley Jones","MISS STATE","01","CB","544","11","27","3","9","2","44"
"","175900","","412699","","Nick DeLoach Jr.","MISSOURI","24","CB","34","4","3","0","1","0","4"
"","175907","","426793","","Shamar McNeil","MISSOURI","26","CB","27","2","2","0","0","0","5"
"","175930","","407629","","Vicari Swain","S CAROLINA","04","CB","403","10","29","4","4","2","38"
"","175941","","407321","","Bravion Rogers","TEXAS A&M","19","CB","49","2","4","0","1","0","5"
"","175969","","408022","","Jaheim Clarke","ILLINOIS","06","CB","394","6","26","7","3","0","49"
"","175991","","423259","","Jordan Shaw","TEXAS A&M","08","CB","143","8","15","3","0","0","13"
"","176008","","427731","","Michael Tate","NC STATE","32","CB","24","3","0","1","0","0","2"
"","176009","","463621","","Daemon Fagan","NC STATE","20","CB","10","1","1","0","0","0","1"
"","176063","","424494","","Travon West","WAKE","27","CB","312","10","23","3","0","0","28"
"","176184","","426744","","Warren Roberson","TEXAS","24","CB","91","8","5","1","0","0","6"
"","176206","","406777","","Traylon Ray","OLE MISS","00","CB","11","1","0","0","0","0","1"
"","176213","","406323","","DJ Waller Jr.","KENTUCKY","05","CB","28","1","1","0","0","0","3"
"","176403","","421134","","Andre Jordan Jr.","UCLA","02","CB","435","10","19","4","4","0","37"
"","176509","","419521","","Josh Fussell","NWESTERN","13","CB","361","8","18","5","6","0","36"
